name,category,lat,lon,dist_nearest_station_km
บริษัท เอเชียพลาสเตอร์ จำกัด,Cement/Quarry/Stone,14.30726,100.82904,26.50649552499917
พี.เอ็ม.ซี.คอนกรีตบล๊อก,Cement/Quarry/Stone,14.30347,100.82928,26.884329354277764
ห้างหุ้นส่วนจำกัด ดวงแข ยิ่งเจริญ,Waste/Recycling,14.3221555,100.8307482,24.916311835458707
ห้างหุ้นส่วนจำกัด วัชราภาคอนกรีตบล๊อก,Cement/Quarry/Stone,14.3853,100.88643,16.253042171927287
บริษัท พิค แอนด์ เปย์ จำกัด,Cement/Quarry/Stone,14.41113,100.89114,13.35101871075734
บริษัท บูชาธรรมคอนสตรัคชั่น จำกัด,Cement/Quarry/Stone,14.40706,100.87259,14.458650926843536
TPL ร้านทิพย์ไพลิน,Cement/Quarry/Stone,14.42313,100.8932,12.009279053189276
บริษัท พี.เอ็น.วัสดุคอนกรีต จำกัด,Cement/Quarry/Stone,14.41993,100.89287,12.359997927099531
สหกมลหินกอง,Cement/Quarry/Stone,14.41183,100.89121,13.27421479157209
บริษัท ทิพย์รุ่งเรือง รีไฟนิ่ง จำกัด,Waste/Recycling,14.386721,100.8679914,16.736479361587637
บริษัท ส.อภิชาติอุตสาหกรรม จำกัด,Cement/Quarry/Stone,14.43688,100.89681,10.433957200278552
หินกองซีเมนต์บล๊อก,Cement/Quarry/Stone,14.42491,100.89342,11.81320304843698
บริษัท พี.ซี.ไอ.คอนกรีตอุตสาหกรรม จำกัด,Cement/Quarry/Stone,14.43507,100.89641,10.638856886293516
บริษัท ออโต้ คอนกรีต โปรดักส์ จำกัด,Cement/Quarry/Stone,14.4250404300651,100.8961541992,11.71508870203357
บริษัท ซันโทรี่ เป๊ปซี่โค เบเวอเรจ (ประเทศไทย) จำกัด,Power/Energy,14.390794402835,100.899226710947,15.34647376671167
โรงงานคอนกรีตผสมเสร็จ หนองแค 2,Cement/Quarry/Stone,14.35639,100.87508,19.67870479490584
สระบุรีไชยเสนีย์,Cement/Quarry/Stone,14.44783,100.9011,9.134036473530184
บริษัท ดี สแควร์ กรุ๊ป จำกัด,Cement/Quarry/Stone,14.44569,100.89887,9.43342047170063
บริษัท ดี สแควร์ กรุ๊ป จำกัด,Cement/Quarry/Stone,14.44771,100.89956,9.196839379581933
บริษัท คนอฟ ยิปซั่ม (ประเทศไทย) จำกัด,Cement/Quarry/Stone,14.3849016,100.8462357,17.922253148264605
บริษัท ธรรมสรณ์ จำกัด,Waste/Recycling,14.38056,100.85501,17.92432195027881
โรงไฟฟ้าหนองแค2,Power/Energy,14.367971,100.835332,20.1378520631118
บริษัท สยามเวสท์แมเนจเม้นท์ คอนซัลแทนท์ (เอเซี่ยน) จำกัด,Waste/Recycling,14.38056,100.85509,17.9206477164239
บริษัท เอสซีจี รูฟฟิ่ง จำกัด,Cement/Quarry/Stone,14.37462,100.83346,19.59631944406098
บริษัท นอริตาเก้ เอสซีจี พลาสเตอร์ จำกัด,Cement/Quarry/Stone,14.38177,100.83548,18.80236979601995
บริษัท ทวีคูณ คอนกรีต จำกัด,Cement/Quarry/Stone,14.28365,100.83801,28.60341677622264
ห้างหุ้นส่วนจำกัด คลองสิบ รีไซเคิล,Waste/Recycling,14.270007017428,100.8300364454,30.32099960992802
ห้างหุ้นส่วนจำกัด ป.ประวิทย์รุ่งเรือง,Waste/Recycling,14.298075,100.9327272,25.39243710791732
บริษัท จระเข้ คอร์ปอเรชั่น จำกัด,Cement/Quarry/Stone,14.37079,100.96547,17.80999515287441
บริษัท 17 อัญญวีร์ โฮลดิ้ง จำกัด (บ้านลำ 1 โซลาร์ฟาร์ม),Power/Energy,14.356843491646,100.9531231965,19.07166596285966
บริษัท 17 อัญญวีร์ โฮลดิ้ง จำกัด (บ้านลำ 2 โซล่าร์ฟาร์ม),Power/Energy,14.3586124431212,100.954906421,18.90791090510456
ห้างหุ้นส่วนจำกัด โชคพงศ์พร สตีล,Waste/Recycling,14.37402,100.96035,17.335613362945367
บริษัท เอคอน โปรดักส์ กรุ๊ป จำกัด,Cement/Quarry/Stone,14.3291602739023,101.0139716096,23.88280398793147
บริษัท อิตาเลียนไทย ดีเวล๊อปเมนต์ จำกัด (มหาชน),Cement/Quarry/Stone,14.32576,100.98418,23.1657313047042
บริษัท อิตาเลียนไทย ดีเวล๊อปเมนต์ จำกัด(มหาชน),Cement/Quarry/Stone,14.32585,100.98414,23.15493174462271
บริษัท อิตาเลียนไทย ดีเวล๊อปเมนต์ จำกัด (มหาชน),Cement/Quarry/Stone,14.32581,100.98414,23.159214311508585
บริษัท อิตาเลี่ยนไทย ดีเวล๊อปเมนต์ จำกัด (มหาชน),Cement/Quarry/Stone,14.32581,100.98418,23.160378277243016
บริษัท อิตาเลียนไทย ดีเวล๊อปเมนต์ จำกัด(มหาชน),Cement/Quarry/Stone,14.3175924170678,100.9991635231,24.511156277571807
บริษัท อิตาเลียนไทย ดีเวล๊อปเมนต์ จำกัด(มหาชน),Cement/Quarry/Stone,14.3253780853528,100.9873989539,23.30252547796262
บริษัท อิตาเลียนไทย ดีเวล๊อปเมนต์ จำกัด(มหาชน),Cement/Quarry/Stone,14.3176809511508,100.9858043922,24.07807445456925
บริษัท อิตาเลียนไทยดีเวล๊อปเมนต์ จำกัด (มหาชน),Cement/Quarry/Stone,14.3274066419051,100.9871752343,23.079413434212952
บริษัท อิตาเลี่ยนไทย ดีเวล๊อปเมนต์ จำกัด (มหาชน),Cement/Quarry/Stone,14.32581,100.98397,23.15427574458697
บริษัท อิตาเลียนไทยดีเวล๊อปเมนต์ จำกัด (มหาชน),Cement/Quarry/Stone,14.32581,100.98414,23.159214311508585
ขวัญชัย,Waste/Recycling,14.310778,100.955258,24.17528194712351
นางสาวอัชฎา ศรีประพัฒนาวงศ์,Waste/Recycling,14.3497518968605,101.0021671277,21.27821013624181
